Versicherer	Kanton	Geschäftsjahr	Region	HMO	HMO-ID	HMO-Name	Strasse	PLZ	Ort
1555	BL	2016	PR-REG CH2	HMO_A	hmo4051H	Santémed Gesundheitszentrum	Henric Petri-Strasse 9	4051	Basel
1555	BS	2016	PR-REG CH0	HMO_A	hmo4051	Medix toujours	Sternengasse 18	4051	Basel
1555	BS	2016	PR-REG CH0	HMO_A	hmo4051H	Santémed Gesundheitszentrum	Henric Petri-Strasse 9	4051	Basel
1555	BS	2016	PR-REG CH0	HMO_A	hmo4051S	CENTRAMED Basel	Sternengasse 21	4051	Basel
1555	BS	2016	PR-REG CH0	HMO_A	hmo4125	CENTRAMED Riehen	Schützengasse 37	4125	Riehen
1555	FR	2016	PR-REG CH2	HMO_A	hmo3011B11	Medix Praxis Bubenberg	Bubenbergplatz 11	3011	Bern
1555	FR	2016	PR-REG CH2	HMO_A	hmo3011Sch	Santémed Gesundheitszentrum	Schwanengasse 10/12	3011	Bern
1555	GR	2016	PR-REG CH2	HMO_A	hmo9435	Santémed Gesundheitszentrum	Aechelistrasse 6	9435	Heerbrugg
1555	GR	2016	PR-REG CH2	HMO_A	hmo9444	Santémed Gesundheitszentrum	Vordere Kirchstrasse 8	9444	Diepoldsau
1555	GR	2016	PR-REG CH3	HMO_A	hmo9435	Santémed Gesundheitszentrum	Aechelistrasse 6	9435	Heerbrugg
1555	GR	2016	PR-REG CH3	HMO_A	hmo9444	Santémed Gesundheitszentrum	Vordere Kirchstrasse 8	9444	Diepoldsau
1555	LU	2016	PR-REG CH1	HMO_A	hmo6003F	Centramed Praxis HMO	Frankenstrasse 2	6003	Luzern
1555	LU	2016	PR-REG CH1	HMO_A	hmo6003O	Sanacare Gruppenpraxis 	Paulusplatz / Obergrundstrasse 73	6003	Luzern
1555	LU	2016	PR-REG CH1	HMO_A	hmo6004	Sanacare Gruppenpraxis 	Löwencenter / Zürichstrasse 9	6004	Luzern
1555	LU	2016	PR-REG CH1	HMO_A	hmo6004S	Monvia Gesundheitszentrum Luzern	Spitalstrasse 40	6004	Luzern
1555	LU	2016	PR-REG CH1	HMO_A	hmo6034	Monvia Gesundheitszentrum Inwil	Hauptstrasse 35	6034	Inwil
1555	LU	2016	PR-REG CH1	HMO_A	hmo6280	Monvia Gesundheitszentrum Hochdorf	Brauiplatz 4	6280	Hochdorf
1555	LU	2016	PR-REG CH1	HMO_A	hmo8036	Santémed Gesundheitszentrum	Seebahnstrasse 89	8036	Zürich-Wiedikon
1555	LU	2016	PR-REG CH2	HMO_A	hmo6003F	Centramed Praxis HMO	Frankenstrasse 2	6003	Luzern
1555	LU	2016	PR-REG CH2	HMO_A	hmo6003O	Sanacare Gruppenpraxis 	Paulusplatz / Obergrundstrasse 73	6003	Luzern
1555	LU	2016	PR-REG CH2	HMO_A	hmo6004	Sanacare Gruppenpraxis 	Löwencenter / Zürichstrasse 9	6004	Luzern
1555	LU	2016	PR-REG CH2	HMO_A	hmo6004S	Monvia Gesundheitszentrum Luzern	Spitalstrasse 40	6004	Luzern
1555	LU	2016	PR-REG CH2	HMO_A	hmo6034	Monvia Gesundheitszentrum Inwil	Hauptstrasse 35	6034	Inwil
1555	LU	2016	PR-REG CH2	HMO_A	hmo6280	Monvia Gesundheitszentrum Hochdorf	Brauiplatz 4	6280	Hochdorf
1555	LU	2016	PR-REG CH2	HMO_A	hmo6300	Centramed Praxis HMO	Baarerstrasse 8	6300	Zug
1555	LU	2016	PR-REG CH2	HMO_A	hmo6300LG	santémed Gesundheitszentrum Zug	Landis + Gyr-Strasse 1	6300	Zug
1555	LU	2016	PR-REG CH2	HMO_A	hmo8036	Santémed Gesundheitszentrum	Seebahnstrasse 89	8036	Zürich-Wiedikon
1555	LU	2016	PR-REG CH3	HMO_A	hmo6003F	Centramed Praxis HMO	Frankenstrasse 2	6003	Luzern
1555	LU	2016	PR-REG CH3	HMO_A	hmo6004	Sanacare Gruppenpraxis 	Löwencenter / Zürichstrasse 9	6004	Luzern
1555	LU	2016	PR-REG CH3	HMO_A	hmo6004S	Monvia Gesundheitszentrum Luzern	Spitalstrasse 40	6004	Luzern
1555	LU	2016	PR-REG CH3	HMO_A	hmo6034	Monvia Gesundheitszentrum Inwil	Hauptstrasse 35	6034	Inwil
1555	LU	2016	PR-REG CH3	HMO_A	hmo6280	Monvia Gesundheitszentrum Hochdorf	Brauiplatz 4	6280	Hochdorf
1555	LU	2016	PR-REG CH3	HMO_A	hmo6430	Sanacare Gruppenpraxis	Oberer Steisteg 18/20	6430	Schwyz
1555	LU	2016	PR-REG CH3	HMO_A	hmo8036	Santémed Gesundheitszentrum	Seebahnstrasse 89	8036	Zürich-Wiedikon
1555	NW	2016	PR-REG CH0	HMO_A	hmo6003F	Centramed Praxis HMO	Frankenstrasse 2	6003	Luzern
1555	NW	2016	PR-REG CH0	HMO_A	hmo6460	CENTRAMED Praxis Altdorf	Flüelerstrasse 8	6460	Altdorf
1555	SG	2016	PR-REG CH1	HMO_A	hmo9000	Sanacare Gruppenpraxis	Rosenbergstrasse 16	9000	St. Gallen
1555	SG	2016	PR-REG CH1	HMO_A	hmo9001	Santémed Gesundheitszentrum	Vadianstrasse 26	9001	St. Gallen
1555	SG	2016	PR-REG CH1	HMO_A	hmo9240	Santémed Gesundheitszentrum	Bahnhofstrasse 82	9240	Uzwil
1555	SG	2016	PR-REG CH1	HMO_A	hmo9500	Santémed Gesundheitszentrum	Friedtalweg 18	9500	Wil
1555	SG	2016	PR-REG CH2	HMO_A	hmo8006	Medix Zürich AG	Sumatrastrasse 10	8006	Zürich
1555	SG	2016	PR-REG CH2	HMO_A	hmo8340	Santémed Gesundheitszentrum	Bahnhofstrasse 10	8340	Hinwil
1555	SG	2016	PR-REG CH2	HMO_A	hmo9000	Sanacare Gruppenpraxis	Rosenbergstrasse 16	9000	St. Gallen
1555	SG	2016	PR-REG CH2	HMO_A	hmo9001	Santémed Gesundheitszentrum	Vadianstrasse 26	9001	St. Gallen
1555	SG	2016	PR-REG CH2	HMO_A	hmo9240	Santémed Gesundheitszentrum	Bahnhofstrasse 82	9240	Uzwil
1555	SG	2016	PR-REG CH2	HMO_A	hmo9400	Santémed Gesundheitszentrum	Kirchstrasse 26	9400	Rorschach
1555	SG	2016	PR-REG CH2	HMO_A	hmo9435	Santémed Gesundheitszentrum	Aechelistrasse 6	9435	Heerbrugg
1555	SG	2016	PR-REG CH2	HMO_A	hmo9444	Santémed Gesundheitszentrum	Vordere Kirchstrasse 8	9444	Diepoldsau
1555	SG	2016	PR-REG CH2	HMO_A	hmo9500	Santémed Gesundheitszentrum	Friedtalweg 18	9500	Wil
1555	SG	2016	PR-REG CH2	HMO_A	hmo9630	SWICA Gesundheitszentrum	Poststrasse 22	9630	Wattwil
1555	SG	2016	PR-REG CH3	HMO_A	hmo8006	Medix Zürich AG	Sumatrastrasse 10	8006	Zürich
1555	SG	2016	PR-REG CH3	HMO_A	hmo8340	Santémed Gesundheitszentrum	Bahnhofstrasse 10	8340	Hinwil
1555	SG	2016	PR-REG CH3	HMO_A	hmo9240	Santémed Gesundheitszentrum	Bahnhofstrasse 82	9240	Uzwil
1555	SG	2016	PR-REG CH3	HMO_A	hmo9435	Santémed Gesundheitszentrum	Aechelistrasse 6	9435	Heerbrugg
1555	SG	2016	PR-REG CH3	HMO_A	hmo9444	Santémed Gesundheitszentrum	Vordere Kirchstrasse 8	9444	Diepoldsau
1555	SG	2016	PR-REG CH3	HMO_A	hmo9500	Santémed Gesundheitszentrum	Friedtalweg 18	9500	Wil
1555	SG	2016	PR-REG CH3	HMO_A	hmo9630	SWICA Gesundheitszentrum	Poststrasse 22	9630	Wattwil
1555	SO	2016	PR-REG CH0	HMO_A	hmo3011Sch	Santémed Gesundheitszentrum	Schwanengasse 10/12	3011	Bern
1555	SO	2016	PR-REG CH0	HMO_A	hmo4051	Medix toujours	Sternengasse 18	4051	Basel
1555	SO	2016	PR-REG CH0	HMO_A	hmo4051H	Santémed Gesundheitszentrum	Henric Petri-Strasse 9	4051	Basel
1555	SO	2016	PR-REG CH0	HMO_A	hmo4051S	CENTRAMED Basel	Sternengasse 21	4051	Basel
1555	SO	2016	PR-REG CH0	HMO_A	hmo4500Lu	HMO Medgate-HealthCenter SO	Luzernstrasse 5-11	4500	Solothurn
1555	SO	2016	PR-REG CH0	HMO_A	hmo4600A	CENTRAMED-Partner Olten Gruppenpraxis Bifang	Aarauerstrasse 55	4600	Olten
1555	SO	2016	PR-REG CH0	HMO_A	hmo4600F	Monvia Gesundheitszentrum Olten	Froburgstrasse 4	4600	Olten
1555	SO	2016	PR-REG CH0	HMO_A	hmo5000	Sanacare Gruppenpraxis	Kasinostrasse 30	5000	Aarau
1555	SO	2016	PR-REG CH0	HMO_A	hmo8006	Medix Zürich AG	Sumatrastrasse 10	8006	Zürich
1555	SO	2016	PR-REG CH0	HMO_A	hmo8036	Santémed Gesundheitszentrum	Seebahnstrasse 89	8036	Zürich-Wiedikon
1555	SZ	2016	PR-REG CH0	HMO_A	hmo6003O	Sanacare Gruppenpraxis 	Paulusplatz / Obergrundstrasse 73	6003	Luzern
1555	SZ	2016	PR-REG CH0	HMO_A	hmo6300	Centramed Praxis HMO	Baarerstrasse 8	6300	Zug
1555	SZ	2016	PR-REG CH0	HMO_A	hmo6430	Sanacare Gruppenpraxis	Oberer Steisteg 18/20	6430	Schwyz
1555	SZ	2016	PR-REG CH0	HMO_A	hmo8006	Medix Zürich AG	Sumatrastrasse 10	8006	Zürich
1555	SZ	2016	PR-REG CH0	HMO_A	hmo8340	Santémed Gesundheitszentrum	Bahnhofstrasse 10	8340	Hinwil
1555	TG	2016	PR-REG CH0	HMO_A	hmo8280B	santémed Gesundheitszentrum	Brückenstrasse 11	8280	Kreuzlingen
1555	TG	2016	PR-REG CH0	HMO_A	hmo8500	Santémed Gesundheitszentrum	Unterer Graben 1	8500	Frauenfeld
1555	TG	2016	PR-REG CH0	HMO_A	hmo8547	SWICA Gesundheitszentrum	Islikonerstrasse 46	8547	Gachnang
1555	TG	2016	PR-REG CH0	HMO_A	hmo8570	Santémed Gesundheitszentrum	Marktplatz 5	8570	Weinfelden
1555	TG	2016	PR-REG CH0	HMO_A	hmo9001	Santémed Gesundheitszentrum	Vadianstrasse 26	9001	St. Gallen
1555	TG	2016	PR-REG CH0	HMO_A	hmo9220	santémed Gesundheitszentrum	Sandbänkli 1	9220	Bischofszell
1555	TG	2016	PR-REG CH0	HMO_A	hmo9400	Santémed Gesundheitszentrum	Kirchstrasse 26	9400	Rorschach
1555	TG	2016	PR-REG CH0	HMO_A	hmo9500	Santémed Gesundheitszentrum	Friedtalweg 18	9500	Wil
1555	TI	2016	PR-REG CH1	HMO_A	hmo6830	Centro Medico Chiasso	Corso San Gottardo 6	6830	Chiasso
1555	TI	2016	PR-REG CH1	HMO_A	hmo6900	Studio Medico Sanacare	Via F. Pelli 7	6900	Lugano
1555	TI	2016	PR-REG CH1	HMO_A	hmo6900new1	Centro Medico Lugano	piazzale Stazione	6900	Lugano
1555	TI	2016	PR-REG CH2	HMO_A	hmo6830	Centro Medico Chiasso	Corso San Gottardo 6	6830	Chiasso
1555	TI	2016	PR-REG CH2	HMO_A	hmo6900	Studio Medico Sanacare	Via F. Pelli 7	6900	Lugano
1555	TI	2016	PR-REG CH2	HMO_A	hmo6900new1	Centro Medico Lugano	piazzale Stazione	6900	Lugano
1555	UR	2016	PR-REG CH0	HMO_A	hmo6430	Sanacare Gruppenpraxis	Oberer Steisteg 18/20	6430	Schwyz
1555	UR	2016	PR-REG CH0	HMO_A	hmo6460	CENTRAMED Praxis Altdorf	Flüelerstrasse 8	6460	Altdorf
1555	ZG	2016	PR-REG CH0	HMO_A	hmo6300	Centramed Praxis HMO	Baarerstrasse 8	6300	Zug
1555	ZG	2016	PR-REG CH0	HMO_A	hmo6300LG	santémed Gesundheitszentrum Zug	Landis + Gyr-Strasse 1	6300	Zug
1555	ZG	2016	PR-REG CH0	HMO_A	hmo6315X	Centramed Gesundheitszentrum Ägerisee	Seemattweg 2a	6315	Oberägeri
1555	ZG	2016	PR-REG CH0	HMO_A	hmo8036	Santémed Gesundheitszentrum	Seebahnstrasse 89	8036	Zürich-Wiedikon
1555	ZH	2016	PR-REG CH1	HMO_A	hmo8001	Sanacare Gruppenpraxis Stadelhofen	Gottfried Keller-Strasse 7	8001	Zürich-Stadelhofen
1555	ZH	2016	PR-REG CH1	HMO_A	hmo8003	Sanacare Gruppenpraxis	Weststrasse 75	8003	Zürich-Wiedikon
1555	ZH	2016	PR-REG CH1	HMO_A	hmo8006	Medix Zürich AG	Sumatrastrasse 10	8006	Zürich
1555	ZH	2016	PR-REG CH1	HMO_A	hmo8036	Santémed Gesundheitszentrum	Seebahnstrasse 89	8036	Zürich-Wiedikon
1555	ZH	2016	PR-REG CH1	HMO_A	hmo8046	Sanacare Gruppenpraxis	In Böden 174	8046	Zürich-Affoltern
1555	ZH	2016	PR-REG CH1	HMO_A	hmo8048M	allcare Hausarzt-Zentrum	Mürtschenstrasse 26	8048	Zürich
1555	ZH	2016	PR-REG CH1	HMO_A	hmo8050B	Santémed Gesundheitszentrum	Baumackerstrasse 46	8050	Zürich-Oerlikon
1555	ZH	2016	PR-REG CH1	HMO_A	hmo8050G	Sanacare Gruppenpraxis	Gubelstrasse 28	8050	Zürich-Oerlikon
1555	ZH	2016	PR-REG CH1	HMO_A	hmo8050Th	Medgate-Health Center Oerlikon	Thurgauerstr. 30-34	8050	Zürich
1555	ZH	2016	PR-REG CH1	HMO_A	hmo8304	Monvia Gesundheitszentrum Wallisellen	Bahnhofstrasse 1B	8304	Wallisellen
1555	ZH	2016	PR-REG CH1	HMO_A	hmo8400	Monvia Gesundheitszentrum Winterthur	Bahnhofplatz 12	8400	Winterthur
1555	ZH	2016	PR-REG CH1	HMO_A	hmo8400R	Sanacare Gruppenpraxis	Rudolfstrasse 13	8400	Winterthur
1555	ZH	2016	PR-REG CH2	HMO_A	hmo6300LG	santémed Gesundheitszentrum Zug	Landis + Gyr-Strasse 1	6300	Zug
1555	ZH	2016	PR-REG CH2	HMO_A	hmo8001	Sanacare Gruppenpraxis Stadelhofen	Gottfried Keller-Strasse 7	8001	Zürich-Stadelhofen
1555	ZH	2016	PR-REG CH2	HMO_A	hmo8003	Sanacare Gruppenpraxis	Weststrasse 75	8003	Zürich-Wiedikon
1555	ZH	2016	PR-REG CH2	HMO_A	hmo8006	Medix Zürich AG	Sumatrastrasse 10	8006	Zürich
1555	ZH	2016	PR-REG CH2	HMO_A	hmo8036	Santémed Gesundheitszentrum	Seebahnstrasse 89	8036	Zürich-Wiedikon
1555	ZH	2016	PR-REG CH2	HMO_A	hmo8046	Sanacare Gruppenpraxis	In Böden 174	8046	Zürich-Affoltern
1555	ZH	2016	PR-REG CH2	HMO_A	hmo8050B	Santémed Gesundheitszentrum	Baumackerstrasse 46	8050	Zürich-Oerlikon
1555	ZH	2016	PR-REG CH2	HMO_A	hmo8050G	Sanacare Gruppenpraxis	Gubelstrasse 28	8050	Zürich-Oerlikon
1555	ZH	2016	PR-REG CH2	HMO_A	hmo8050Th	Medgate-Health Center Oerlikon	Thurgauerstr. 30-34	8050	Zürich
1555	ZH	2016	PR-REG CH2	HMO_A	hmo8302	Santémed Gesundheitszentrum	Bachstrasse 9b	8302	Kloten
1555	ZH	2016	PR-REG CH2	HMO_A	hmo8304	Monvia Gesundheitszentrum Wallisellen	Bahnhofstrasse 1B	8304	Wallisellen
1555	ZH	2016	PR-REG CH2	HMO_A	hmo8400	Monvia Gesundheitszentrum Winterthur	Bahnhofplatz 12	8400	Winterthur
1555	ZH	2016	PR-REG CH2	HMO_A	hmo8400G	Santémed Gesundheitszentrum	Gertrudstrasse 1	8400	Winterthur
1555	ZH	2016	PR-REG CH2	HMO_A	hmo8400R	Sanacare Gruppenpraxis	Rudolfstrasse 13	8400	Winterthur
1555	ZH	2016	PR-REG CH2	HMO_A	hmo8610	Santémed Gesundheitszentrum	Brunnackerstrasse 3	8610	Uster
1555	ZH	2016	PR-REG CH2	HMO_A	hmo8620E	santémed Gesundheitszentrum	Eichstrasse 4	8620	Wetzikon
1555	ZH	2016	PR-REG CH3	HMO_A	hmo6300LG	santémed Gesundheitszentrum Zug	Landis + Gyr-Strasse 1	6300	Zug
1555	ZH	2016	PR-REG CH3	HMO_A	hmo8001	Sanacare Gruppenpraxis Stadelhofen	Gottfried Keller-Strasse 7	8001	Zürich-Stadelhofen
1555	ZH	2016	PR-REG CH3	HMO_A	hmo8003	Sanacare Gruppenpraxis	Weststrasse 75	8003	Zürich-Wiedikon
1555	ZH	2016	PR-REG CH3	HMO_A	hmo8006	Medix Zürich AG	Sumatrastrasse 10	8006	Zürich
1555	ZH	2016	PR-REG CH3	HMO_A	hmo8036	Santémed Gesundheitszentrum	Seebahnstrasse 89	8036	Zürich-Wiedikon
1555	ZH	2016	PR-REG CH3	HMO_A	hmo8046	Sanacare Gruppenpraxis	In Böden 174	8046	Zürich-Affoltern
1555	ZH	2016	PR-REG CH3	HMO_A	hmo8050B	Santémed Gesundheitszentrum	Baumackerstrasse 46	8050	Zürich-Oerlikon
1555	ZH	2016	PR-REG CH3	HMO_A	hmo8050G	Sanacare Gruppenpraxis	Gubelstrasse 28	8050	Zürich-Oerlikon
1555	ZH	2016	PR-REG CH3	HMO_A	hmo8050Th	Medgate-Health Center Oerlikon	Thurgauerstr. 30-34	8050	Zürich
1555	ZH	2016	PR-REG CH3	HMO_A	hmo8193M	santémed Gesundheitszentrum Eglisau	Musstrasse 1	8193	Eglisau
1555	ZH	2016	PR-REG CH3	HMO_A	hmo8302	Santémed Gesundheitszentrum	Bachstrasse 9b	8302	Kloten
1555	ZH	2016	PR-REG CH3	HMO_A	hmo8304	Monvia Gesundheitszentrum Wallisellen	Bahnhofstrasse 1B	8304	Wallisellen
1555	ZH	2016	PR-REG CH3	HMO_A	hmo8340	Santémed Gesundheitszentrum	Bahnhofstrasse 10	8340	Hinwil
1555	ZH	2016	PR-REG CH3	HMO_A	hmo8400	Monvia Gesundheitszentrum Winterthur	Bahnhofplatz 12	8400	Winterthur
1555	ZH	2016	PR-REG CH3	HMO_A	hmo8400G	Santémed Gesundheitszentrum	Gertrudstrasse 1	8400	Winterthur
1555	ZH	2016	PR-REG CH3	HMO_A	hmo8400R	Sanacare Gruppenpraxis	Rudolfstrasse 13	8400	Winterthur
1555	ZH	2016	PR-REG CH3	HMO_A	hmo8500	Santémed Gesundheitszentrum	Unterer Graben 1	8500	Frauenfeld
1555	ZH	2016	PR-REG CH3	HMO_A	hmo8547	SWICA Gesundheitszentrum	Islikonerstrasse 46	8547	Gachnang
1555	ZH	2016	PR-REG CH3	HMO_A	hmo8610	Santémed Gesundheitszentrum	Brunnackerstrasse 3	8610	Uster
1555	ZH	2016	PR-REG CH3	HMO_A	hmo8620E	santémed Gesundheitszentrum	Eichstrasse 4	8620	Wetzikon
1562	AG	2016	PR-REG CH0	HMO	hmo5000	Sanacare Gruppenpraxis	Kasinostrasse 30	5000	Aarau
1562	AG	2016	PR-REG CH0	BFP_HMO	hmo5000BF	Sanacare Gruppenpraxis	Kasinostrasse 30	5000	Aarau
1562	AI	2016	PR-REG CH0	HMO	hmo9000	Sanacare Gruppenpraxis	Rosenbergstrasse 16	9000	St. Gallen
1562	AI	2016	PR-REG CH0	BFP_HMO	hmo9000BF	Sanacare Gruppenpraxis	Rosenbergstrasse 16	9000	St. Gallen
1562	AR	2016	PR-REG CH0	HMO	hmo9000	Sanacare Gruppenpraxis	Rosenbergstrasse 16	9000	St. Gallen
1562	AR	2016	PR-REG CH0	BFP_HMO	hmo9000BF	Sanacare Gruppenpraxis	Rosenbergstrasse 16	9000	St. Gallen
1562	BE	2016	PR-REG CH1	HMO	hmo2503	Sanacare Gruppenpraxis	Neumarktstrasse 27	2503	Biel/Bienne
1562	BE	2016	PR-REG CH1	BFP_HMO	hmo2503BF	Sanacare Gruppenpraxis	Neumarktstrasse 27	2503	Biel/Bienne
1562	BE	2016	PR-REG CH1	HMO	hmo3011B10	Sanacare Gruppenpraxis	Bubenbergplatz 10	3011	Bern
1562	BE	2016	PR-REG CH1	BFP_HMO	hmo3011BF	Sanacare Gruppenpraxis	Bubenbergplatz 10	3011	Bern
1562	BE	2016	PR-REG CH2	HMO	hmo2503	Sanacare Gruppenpraxis	Neumarktstrasse 27	2503	Biel/Bienne
1562	BE	2016	PR-REG CH2	BFP_HMO	hmo2503BF	Sanacare Gruppenpraxis	Neumarktstrasse 27	2503	Biel/Bienne
1562	BE	2016	PR-REG CH2	HMO	hmo3011B10	Sanacare Gruppenpraxis	Bubenbergplatz 10	3011	Bern
1562	BE	2016	PR-REG CH2	BFP_HMO	hmo3011BF	Sanacare Gruppenpraxis	Bubenbergplatz 10	3011	Bern
1562	BE	2016	PR-REG CH3	HMO	hmo2503	Sanacare Gruppenpraxis	Neumarktstrasse 27	2503	Biel/Bienne
1562	BE	2016	PR-REG CH3	BFP_HMO	hmo2503BF	Sanacare Gruppenpraxis	Neumarktstrasse 27	2503	Biel/Bienne
1562	BE	2016	PR-REG CH3	HMO	hmo3011B10	Sanacare Gruppenpraxis	Bubenbergplatz 10	3011	Bern
1562	BE	2016	PR-REG CH3	BFP_HMO	hmo3011BF	Sanacare Gruppenpraxis	Bubenbergplatz 10	3011	Bern
1562	LU	2016	PR-REG CH1	BFP_HMO	hmo6003BF	Sanacare Gruppenpraxis 	Paulusplatz / Obergrundstrasse 73	6003	Luzern
1562	LU	2016	PR-REG CH1	HMO	hmo6003O	Sanacare Gruppenpraxis 	Paulusplatz / Obergrundstrasse 73	6003	Luzern
1562	LU	2016	PR-REG CH1	HMO	hmo6004	Sanacare Gruppenpraxis 	Löwencenter / Zürichstrasse 9	6004	Luzern
1562	LU	2016	PR-REG CH1	BFP_HMO	hmo6004BF	Sanacare Gruppenpraxis Löwencenter	Zürichstrasse 9	6004	Luzern
1562	LU	2016	PR-REG CH2	BFP_HMO	hmo6003BF	Sanacare Gruppenpraxis 	Paulusplatz / Obergrundstrasse 73	6003	Luzern
1562	LU	2016	PR-REG CH2	HMO	hmo6003O	Sanacare Gruppenpraxis 	Paulusplatz / Obergrundstrasse 73	6003	Luzern
1562	LU	2016	PR-REG CH2	HMO	hmo6004	Sanacare Gruppenpraxis 	Löwencenter / Zürichstrasse 9	6004	Luzern
1562	LU	2016	PR-REG CH2	BFP_HMO	hmo6004BF	Sanacare Gruppenpraxis Löwencenter	Zürichstrasse 9	6004	Luzern
1562	LU	2016	PR-REG CH3	BFP_HMO	hmo6003BF	Sanacare Gruppenpraxis 	Paulusplatz / Obergrundstrasse 73	6003	Luzern
1562	LU	2016	PR-REG CH3	HMO	hmo6003O	Sanacare Gruppenpraxis 	Paulusplatz / Obergrundstrasse 73	6003	Luzern
1562	LU	2016	PR-REG CH3	HMO	hmo6004	Sanacare Gruppenpraxis 	Löwencenter / Zürichstrasse 9	6004	Luzern
1562	LU	2016	PR-REG CH3	BFP_HMO	hmo6004BF	Sanacare Gruppenpraxis Löwencenter	Zürichstrasse 9	6004	Luzern
1562	SG	2016	PR-REG CH1	HMO	hmo9000	Sanacare Gruppenpraxis	Rosenbergstrasse 16	9000	St. Gallen
1562	SG	2016	PR-REG CH1	BFP_HMO	hmo9000BF	Sanacare Gruppenpraxis	Rosenbergstrasse 16	9000	St. Gallen
1562	SG	2016	PR-REG CH2	HMO	hmo9000	Sanacare Gruppenpraxis	Rosenbergstrasse 16	9000	St. Gallen
1562	SG	2016	PR-REG CH2	BFP_HMO	hmo9000BF	Sanacare Gruppenpraxis	Rosenbergstrasse 16	9000	St. Gallen
1562	SG	2016	PR-REG CH3	HMO	hmo9000	Sanacare Gruppenpraxis	Rosenbergstrasse 16	9000	St. Gallen
1562	SG	2016	PR-REG CH3	BFP_HMO	hmo9000BF	Sanacare Gruppenpraxis	Rosenbergstrasse 16	9000	St. Gallen
1562	SZ	2016	PR-REG CH0	HMO	hmo6430	Sanacare Gruppenpraxis	Oberer Steisteg 18/20	6430	Schwyz
1562	SZ	2016	PR-REG CH0	BFP_HMO	hmo6430BF	Sanacare Gruppenpraxis	Oberer Steisteg 18/20	6430	Schwyz
1562	TI	2016	PR-REG CH1	HMO	hmo6900	Studio Medico Sanacare	Via F. Pelli 7	6900	Lugano
1562	TI	2016	PR-REG CH1	BFP_HMO	hmo6900BF	Studio Medico Sanacare	Via F. Pelli 7	6900	Lugano
1562	TI	2016	PR-REG CH2	HMO	hmo6900	Studio Medico Sanacare	Via F. Pelli 7	6900	Lugano
1562	TI	2016	PR-REG CH2	BFP_HMO	hmo6900BF	Studio Medico Sanacare	Via F. Pelli 7	6900	Lugano
1562	ZH	2016	PR-REG CH1	HMO	hmo8001	Sanacare Gruppenpraxis Stadelhofen	Gottfried Keller-Strasse 7	8001	Zürich-Stadelhofen
1562	ZH	2016	PR-REG CH1	BFP_HMO	hmo8001BF	Sanacare Gruppenpraxis Stadelhofen	Gottfried Keller-Strasse 7	8001	Zürich-Stadelhofen
1562	ZH	2016	PR-REG CH1	HMO	hmo8003	Sanacare Gruppenpraxis	Weststrasse 75	8003	Zürich-Wiedikon
1562	ZH	2016	PR-REG CH1	BFP_HMO	hmo8003BF	Sanacare Gruppenpraxis	Weststrasse 75	8003	Zürich-Wiedikon
1562	ZH	2016	PR-REG CH1	HMO	hmo8046	Sanacare Gruppenpraxis	In Böden 174	8046	Zürich-Affoltern
1562	ZH	2016	PR-REG CH1	BFP_HMO	hmo8046BF	Sanacare Gruppenpraxis 	In Böden 174	8046	Zürich-Affoltern
1562	ZH	2016	PR-REG CH1	BFP_HMO	hmo8050BF	Sanacare Gruppenpraxis	Gubelstrasse 28	8050	Zürich-Oerlikon
1562	ZH	2016	PR-REG CH1	HMO	hmo8050G	Sanacare Gruppenpraxis	Gubelstrasse 28	8050	Zürich-Oerlikon
1562	ZH	2016	PR-REG CH1	BFP_HMO	hmo8400BF	Sanacare Gruppenpraxis	Rudolfstrasse 13	8400	Winterthur
1562	ZH	2016	PR-REG CH1	HMO	hmo8400R	Sanacare Gruppenpraxis	Rudolfstrasse 13	8400	Winterthur
1562	ZH	2016	PR-REG CH2	HMO	hmo8001	Sanacare Gruppenpraxis Stadelhofen	Gottfried Keller-Strasse 7	8001	Zürich-Stadelhofen
1562	ZH	2016	PR-REG CH2	BFP_HMO	hmo8001BF	Sanacare Gruppenpraxis Stadelhofen	Gottfried Keller-Strasse 7	8001	Zürich-Stadelhofen
1562	ZH	2016	PR-REG CH2	HMO	hmo8003	Sanacare Gruppenpraxis	Weststrasse 75	8003	Zürich-Wiedikon
1562	ZH	2016	PR-REG CH2	BFP_HMO	hmo8003BF	Sanacare Gruppenpraxis	Weststrasse 75	8003	Zürich-Wiedikon
1562	ZH	2016	PR-REG CH2	HMO	hmo8046	Sanacare Gruppenpraxis	In Böden 174	8046	Zürich-Affoltern
1562	ZH	2016	PR-REG CH2	BFP_HMO	hmo8046BF	Sanacare Gruppenpraxis 	In Böden 174	8046	Zürich-Affoltern
1562	ZH	2016	PR-REG CH2	BFP_HMO	hmo8050BF	Sanacare Gruppenpraxis	Gubelstrasse 28	8050	Zürich-Oerlikon
1562	ZH	2016	PR-REG CH2	HMO	hmo8050G	Sanacare Gruppenpraxis	Gubelstrasse 28	8050	Zürich-Oerlikon
1562	ZH	2016	PR-REG CH2	BFP_HMO	hmo8400BF	Sanacare Gruppenpraxis	Rudolfstrasse 13	8400	Winterthur
1562	ZH	2016	PR-REG CH2	HMO	hmo8400R	Sanacare Gruppenpraxis	Rudolfstrasse 13	8400	Winterthur
